用户账号（ID）,访问次数（次）,访问时长（时）,商品ID,关键词,出现次数
639070,70,117.72,20232659208,适合,1
639070,70,117.72,20232659208,配方,1
639160,111,124.13,20232649162,亲民,1
639160,111,124.13,20232649162,价格,1
639160,111,124.13,20232649162,优质,1
639160,111,124.13,20232649162,口感,1
639160,111,124.13,20232649162,奶香,1
639160,111,124.13,20232649162,富含,1
639160,111,124.13,20232649162,浓郁,1
639160,111,124.13,20232649162,纯正,1
639160,111,124.13,20232649162,蛋白质,1
639160,111,124.13,20232649162,钙,1
639297,63,43.92,20232913176,保留,1
639297,63,43.92,20232913176,厚实,1
639297,63,43.92,20232913176,口感,1
639297,63,43.92,20232913176,果肉,1
639297,63,43.92,20232913176,糯,1
639297,63,43.92,20232913176,芒果,1
639297,63,43.92,20232913176,软,1
639297,63,43.92,20232913176,风味,1
639306,73,30.03,20232567704,健康,1
639306,73,30.03,20232567704,原则,1
639306,73,30.03,20232567704,吃,1
639306,73,30.03,20232567704,放心,1
639306,73,30.03,20232567704,无,1
639306,73,30.03,20232567704,注重,1
639306,73,30.03,20232567704,消费者,2
639306,73,30.03,20232567704,添加剂,1
639306,73,30.03,20232567704,现代人,1
639306,73,30.03,20232567704,符合,1
639306,73,30.03,20232567704,追求,1
639306,73,30.03,20232567704,适合,1
639306,73,30.03,20232567704,食品,1
639306,73,30.03,20232567704,食品安全,1
639393,86,34.46,20232246684,头发,2
639393,86,34.46,20232246684,干燥,1
639393,86,34.46,20232246684,改善,1
639393,86,34.46,20232246684,枯黄,1
639393,86,34.46,20232246684,滋养,1
639393,86,34.46,20232246684,滋润,1
639393,86,34.46,20232246684,独特,1
639393,86,34.46,20232246684,配方,1
639397,144,2.92,20232091337,体验,1
639397,144,2.92,20232091337,保留,1
639397,144,2.92,20232091337,口感,1
639397,144,2.92,20232091337,泡沫,1
639397,144,2.92,20232091337,清澈,1
639397,144,2.92,20232091337,瓶身,1
639397,144,2.92,20232091337,纯正,2
639397,144,2.92,20232091337,细腻,1
639397,144,2.92,20232091337,经典,1
639397,144,2.92,20232091337,设计,1
639397,144,2.92,20232091337,透明,1
639397,144,2.92,20232091337,饮用,1
639404,67,43.09,20232055574,三部曲,1
639404,67,43.09,20232055574,保湿,1
639404,67,43.09,20232055574,修护,1
639404,67,43.09,20232055574,再,1
639404,67,43.09,20232055574,改善,1
639404,67,43.09,20232055574,油性,1
639404,67,43.09,20232055574,混合,1
639404,67,43.09,20232055574,清洁,1
639404,67,43.09,20232055574,痘痘,1
639404,67,43.09,20232055574,皮肤,1
639404,67,43.09,20232055574,设计,1
639404,67,43.09,20232055574,适合,1
639450,177,47.54,20232107675,全脂,1
639450,177,47.54,20232107675,口感,1
639450,177,47.54,20232107675,巴氏,1
639450,177,47.54,20232107675,杀菌,1
639450,177,47.54,20232107675,浓醇,1
639450,177,47.54,20232107675,鲜奶,1
639545,77,61.93,20232382283,乐趣,1
639545,77,61.93,20232382283,加厚,1
639545,77,61.93,20232382283,印花,1
639545,77,61.93,20232382283,压花,1
639545,77,61.93,20232382283,增加,1
639545,77,61.93,20232382283,工艺,1
639545,77,61.93,20232382283,气垫,1
639545,77,61.93,20232382283,独特,1
639545,77,61.93,20232382283,细腻,1
639545,77,61.93,20232382283,舒适,1
639545,77,61.93,20232382283,设计,2
639548,11,6.56,20232400324,仿佛,1
639548,11,6.56,20232400324,味道,1
639548,11,6.56,20232400324,川菜馆,1
639548,11,6.56,20232400324,栩栩如生,1
639548,11,6.56,20232400324,置身,1
639548,11,6.56,20232400324,辣子鸡,1
639635,93,69.53,20232373630,前,1
639635,93,69.53,20232373630,富含,1
639635,93,69.53,20232373630,成分,1
639635,93,69.53,20232373630,提亮,1
639635,93,69.53,20232373630,活动,1
639635,93,69.53,20232373630,深层,1
639635,93,69.53,20232373630,肤色,1
639635,93,69.53,20232373630,补水,1
639635,93,69.53,20232373630,适合,1
639643,51,27.33,20232675438,原创,1
639643,51,27.33,20232675438,层次感,1
639643,51,27.33,20232675438,比例,1
639643,51,27.33,20232675438,混合,1
639643,51,27.33,20232675438,特调,1
639643,51,27.33,20232675438,碎,1
639643,51,27.33,20232675438,辣,1
639643,51,27.33,20232675438,辣椒,1
639643,51,27.33,20232675438,香,1
639692,193,14.88,20232228985,不易,1
639692,193,14.88,20232228985,健康,1
639692,193,14.88,20232228985,原生,1
639692,193,14.88,20232228985,吸水性,1
639692,193,14.88,20232228985,强且,1
639692,193,14.88,20232228985,性价比,1
639692,193,14.88,20232228985,木浆,1
639692,193,14.88,20232228985,材质,1
639692,193,14.88,20232228985,湿水,1
639692,193,14.88,20232228985,环保,1
639692,193,14.88,20232228985,破,1
639692,193,14.88,20232228985,绿色,1
639692,193,14.88,20232228985,高,1
639858,10,15.38,20232203566,保湿,1
639858,10,15.38,20232203566,修复,1
639858,10,15.38,20232203566,功效,1
639858,10,15.38,20232203566,含有,1
639858,10,15.38,20232203566,复活,1
639858,10,15.38,20232203566,成分,1
639858,10,15.38,20232203566,效果,1
639858,10,15.38,20232203566,草,1
639858,55,54.55,20232582434,口感,1
639858,55,54.55,20232582434,味道,1
639858,55,54.55,20232582434,弹劲爽,1
639858,55,54.55,20232582434,毛肚,1
639858,55,54.55,20232582434,火锅,1
639858,55,54.55,20232582434,独特,1
639858,55,54.55,20232582434,还原,1
639900,158,20.41,20232344334,丹麦,1
639900,158,20.41,20232344334,发酵,1
639900,158,20.41,20232344334,口感,1
639900,158,20.41,20232344334,品类,1
639900,158,20.41,20232344334,常温,1
639900,158,20.41,20232344334,新,1
639900,158,20.41,20232344334,纯净,1
639900,158,20.41,20232344334,菌种,1
639900,158,20.41,20232344334,轻盈,1
639900,158,20.41,20232344334,进口,1
639900,158,20.41,20232344334,酸奶,1
639916,17,43.23,20232854201,口感,1
639916,17,43.23,20232854201,可口,1
639916,17,43.23,20232854201,山药,1
639916,17,43.23,20232854201,相结合,1
639916,17,43.23,20232854201,细腻,1
639916,17,43.23,20232854201,薄脆,1
639916,17,43.23,20232854201,薯片,1
640132,22,28.53,20232461096,令人,1
640132,22,28.53,20232461096,口感,1
640132,22,28.53,20232461096,回味无穷,1
640132,22,28.53,20232461096,浓郁,1
640132,22,28.53,20232461096,爆汁,1
640132,22,28.53,20232461096,设计,1
640132,22,28.53,20232461096,辣味,1
640153,64,25.41,20232812441,不易,1
640153,64,25.41,20232812441,亲肤,1
640153,64,25.41,20232812441,加厚,1
640153,64,25.41,20232812441,原生,1
640153,64,25.41,20232812441,木浆,1
640153,64,25.41,20232812441,材质,1
640153,64,25.41,20232812441,湿水,1
640153,64,25.41,20232812441,破,1
640153,64,25.41,20232812441,细腻,1
640153,64,25.41,20232812441,舒适,1
640153,64,25.41,20232812441,设计,1
640153,64,25.41,20232812441,质地,1
640211,52,168.78,20232504259,中国之最,1
640211,52,168.78,20232504259,多汁,1
640211,52,168.78,20232504259,果肉,1
640211,52,168.78,20232504259,浓郁,1
640211,52,168.78,20232504259,细嫩,1
640211,52,168.78,20232504259,被誉为,1
640211,52,168.78,20232504259,香气,1
640218,99,45.92,20232471648,不,1
640218,99,45.92,20232471648,不易,1
640218,99,45.92,20232471648,吸水性,1
640218,99,45.92,20232471648,品质,1
640218,99,45.92,20232471648,层,1
640218,99,45.92,20232471648,强,1
640218,99,45.92,20232471648,抽取,1
640218,99,45.92,20232471648,柔韧,1
640218,99,45.92,20232471648,浪费,1
640218,99,45.92,20232471648,破,1
640218,99,45.92,20232471648,设计,1
640374,102,70.56,20232039135,口感,1
640374,102,70.56,20232039135,奶香,1
640374,102,70.56,20232039135,存放,1
640374,102,70.56,20232039135,携带,1
640374,102,70.56,20232039135,浓郁,1
640374,102,70.56,20232039135,苗条,1
640374,102,70.56,20232039135,装,1
640374,102,70.56,20232039135,设计,1
640374,102,70.56,20232039135,醇厚,1
640407,187,23.09,20232716215,体验,1
640407,187,23.09,20232716215,生元,1
640407,187,23.09,20232716215,畅通,1
640407,187,23.09,20232716215,益生菌,1
640407,187,23.09,20232716215,老人,1
640407,187,23.09,20232716215,身心,1
640407,187,23.09,20232716215,轻盈,1
640407,187,23.09,20232716215,重,1
640407,187,23.09,20232716215,重益,1
640418,93,30.83,20232582501,中老年人,1
640418,93,30.83,20232582501,吸收,1
640418,93,30.83,20232582501,摄入,1
640418,93,30.83,20232582501,易于,1
640418,93,30.83,20232582501,添加,1
640418,93,30.83,20232582501,温和,1
640418,93,30.83,20232582501,选用,1
640418,93,30.83,20232582501,钙,1
640418,93,30.83,20232582501,骨钙,1
640418,93,30.83,20232582501,高钙,1
640510,180,40.42,20232461096,令人,1
640510,180,40.42,20232461096,口感,1
640510,180,40.42,20232461096,回味无穷,1
640510,180,40.42,20232461096,浓郁,1
640510,180,40.42,20232461096,爆汁,1
640510,180,40.42,20232461096,设计,1
640510,180,40.42,20232461096,辣味,1
640518,87,14.8,20232463396,β,1
640518,87,14.8,20232463396,专,1
640518,87,14.8,20232463396,乳,1
640518,87,14.8,20232463396,健康成长,1
640518,87,14.8,20232463396,儿童,2
640518,87,14.8,20232463396,富含,1
640518,87,14.8,20232463396,有助于,1
640518,87,14.8,20232463396,蛋白,1
640518,87,14.8,20232463396,设计,1
640518,87,14.8,20232463396,酪蛋白,1
640525,8,22.04,20232318607,口感,1
640525,8,22.04,20232318607,味,1
640525,8,22.04,20232318607,清新,1
640525,8,22.04,20232318607,酥脆,1
640525,8,22.04,20232318607,黄瓜,1
640540,55,50.34,20232222553,丝滑,1
640540,55,50.34,20232222553,优质,1
640540,55,50.34,20232222553,口感,1
640540,55,50.34,20232222553,含量,1
640540,55,50.34,20232222553,品质,1
640540,55,50.34,20232222553,奶源,1
640540,55,50.34,20232222553,牧场,1
640540,55,50.34,20232222553,蛋白质,1
640540,55,50.34,20232222553,醇厚,1
640540,55,50.34,20232222553,高,1
640540,55,50.34,20232222553,高端,1
640635,127,55.41,20232802171,倍,1
640635,127,55.41,20232802171,呵护,1
640635,127,55.41,20232802171,护航,1
640635,127,55.41,20232802171,益生菌,1
640635,127,55.41,20232802171,肠道,2
640635,127,55.41,20232802171,运动,1
640635,127,55.41,20232802171,高倍,1
640677,31,29.97,20232709305,不,1
640677,31,29.97,20232709305,切片,1
640677,31,29.97,20232709305,厚实,1
640677,31,29.97,20232709305,可口,1
640677,31,29.97,20232709305,弹,1
640677,31,29.97,20232709305,硬,1
640677,31,29.97,20232709305,鲜美,1
640746,51,13.65,20232815444,佳作,1
640746,51,13.65,20232815444,劲,1
640746,51,13.65,20232815444,卤制,1
640746,51,13.65,20232815444,口感,1
640746,51,13.65,20232815444,嚼,1
640746,51,13.65,20232815444,实有,1
640746,51,13.65,20232815444,紧,1
640746,51,13.65,20232815444,肉质,1
640746,51,13.65,20232815444,鲜美,1
640746,51,13.65,20232815444,鸭肉,1
640776,186,43.32,20232866309,人,1
640776,186,43.32,20232866309,口感,1
640776,186,43.32,20232866309,喜欢,1
640776,186,43.32,20232866309,回味无穷,1
640776,186,43.32,20232866309,层次,1
640776,186,43.32,20232866309,带,1
640776,186,43.32,20232866309,带辣,1
640776,186,43.32,20232866309,消费者,1
640776,186,43.32,20232866309,甜,1
640776,186,43.32,20232866309,甜中,1
640776,186,43.32,20232866309,甜辣,1
640776,186,43.32,20232866309,辣中,1
640776,186,43.32,20232866309,适合,1
640828,110,14.01,20232674386,助消化,1
640828,110,14.01,20232674386,口感,1
640828,110,14.01,20232674386,富含,1
640828,110,14.01,20232674386,纤维,1
640828,110,14.01,20232674386,膳食,1
640828,110,14.01,20232674386,香甜,1
640833,66,46.12,20232878985,洒满,1
640833,66,46.12,20232878985,海苔,1
640833,66,46.12,20232878985,碎,1
640833,66,46.12,20232878985,足够,1
640833,66,46.12,20232878985,香,1
640833,66,46.12,20232878985,马铃薯,1
640877,96,46.5,20232951667,严苛,1
640877,96,46.5,20232951667,乳,1
640877,96,46.5,20232951667,优质,1
640877,96,46.5,20232951667,富含,1
640877,96,46.5,20232951667,牛奶,1
640877,96,46.5,20232951667,级,1
640877,96,46.5,20232951667,营养,1
640877,96,46.5,20232951667,蛋白,1
640877,96,46.5,20232951667,运动选手,1
640877,96,46.5,20232951667,需求,1
640954,192,12.93,20232046482,呈,1
640954,192,12.93,20232046482,幸福,1
640954,192,12.93,20232046482,灵动,1
640954,192,12.93,20232046482,状,1
640954,192,12.93,20232046482,色彩,1
640954,192,12.93,20232046482,花朵,1
640954,192,12.93,20232046482,蝴蝶,1
640954,192,12.93,20232046482,象征,1
640954,192,12.93,20232046482,高雅,1
641042,14,9.4,20232969264,劲,1
641042,14,9.4,20232969264,口感,1
641042,14,9.4,20232969264,手,1
641042,14,9.4,20232969264,撕,1
641042,14,9.4,20232969264,易于,1
641042,14,9.4,20232969264,浓郁,1
641042,14,9.4,20232969264,设计,1
641042,14,9.4,20232969264,辣味,1
641042,14,9.4,20232969264,道,1
641042,14,9.4,20232969264,食用,1
641075,65,28.51,20232166974,礼物,1
641075,65,28.51,20232166974,礼盒装,1
641075,65,28.51,20232166974,赠送,1
641075,65,28.51,20232166974,适合,1
641075,65,28.51,20232166974,高端,1
641086,52,16.83,20232512038,保留,1
641086,52,16.83,20232512038,口感,2
641086,52,16.83,20232512038,巴氏,1
641086,52,16.83,20232512038,成分,1
641086,52,16.83,20232512038,技术,1
641086,52,16.83,20232512038,杀菌,1
641086,52,16.83,20232512038,活性,1
641086,52,16.83,20232512038,独特,1
641086,52,16.83,20232512038,酸奶,1
641086,52,16.83,20232512038,醇厚,2
641086,52,16.83,20232512038,采用,1
641086,52,16.83,20232512038,风味,1
641092,91,14.2,20232015224,专研,1
641092,91,14.2,20232015224,健康,1
641092,91,14.2,20232015224,去屑,1
641092,91,14.2,20232015224,去除,1
641092,91,14.2,20232015224,头发,1
641092,91,14.2,20232015224,头皮屑,1
641092,91,14.2,20232015224,恢复,1
641092,91,14.2,20232015224,柔顺,1
641092,91,14.2,20232015224,止痒,1
641092,91,14.2,20232015224,滋养,1
641092,91,14.2,20232015224,配方,1
641269,8,9.41,20232165885,健康,1
641269,8,9.41,20232165885,口感,1
641269,8,9.41,20232165885,多汁,1
641269,8,9.41,20232165885,细腻,1
641269,8,9.41,20232165885,美味,1
641269,8,9.41,20232165885,肉类,1
641269,8,9.41,20232165885,肉质,1
641269,8,9.41,20232165885,零食,1
641269,8,9.41,20232165885,鲜嫩,1
641378,99,29.8,20232017742,口味,1
641378,99,29.8,20232017742,毛肚,1
641378,99,29.8,20232017742,爽口,1
641378,99,29.8,20232017742,素,1
641378,99,29.8,20232017742,酸辣,2
641516,160,49.07,20232607269,使,1
641516,160,49.07,20232607269,光滑,1
641516,160,49.07,20232607269,头发,2
641516,160,49.07,20232607269,打理,1
641516,160,49.07,20232607269,易于,1
641516,160,49.07,20232607269,柔顺,1
641516,160,49.07,20232607269,深层,1
641516,160,49.07,20232607269,滋养,1
641587,35,21.45,20232351792,口感,1
641587,35,21.45,20232351792,周黑,1
641587,35,21.45,20232351792,带,1
641587,35,21.45,20232351792,特色小吃,1
641587,35,21.45,20232351792,甜,1
641587,35,21.45,20232351792,细腻,1
641587,35,21.45,20232351792,肉质,1
641587,35,21.45,20232351792,辣中,1
641587,35,21.45,20232351792,鲜美,1
641587,35,21.45,20232351792,鸭,1
641898,179,23.13,20232583643,包装,1
641898,179,23.13,20232583643,巴氏,1
641898,179,23.13,20232583643,杀菌,1
641898,179,23.13,20232583643,浓醇,1
641898,179,23.13,20232583643,瓶,1
641898,179,23.13,20232583643,蛋白质,1
641980,145,8.13,20232724052,优良,1
641980,145,8.13,20232724052,体育赛事,1
641980,145,8.13,20232724052,元素,1
641980,145,8.13,20232724052,充满,1
641980,145,8.13,20232724052,品质,1
641980,145,8.13,20232724052,时,1
641980,145,8.13,20232724052,朋友,1
641980,145,8.13,20232724052,期间,1
641980,145,8.13,20232724052,比赛,1
641980,145,8.13,20232724052,独特,1
641980,145,8.13,20232724052,罐,1
641980,145,8.13,20232724052,观看,1
641980,145,8.13,20232724052,设计,1
641980,145,8.13,20232724052,足球,1
641980,145,8.13,20232724052,运动,1
641980,145,8.13,20232724052,适合,1
641980,145,8.13,20232724052,风味,1
641980,145,8.13,20232724052,饮用,1
642016,86,122.73,20232629889,到来,1
642016,86,122.73,20232629889,希望,1
642016,86,122.73,20232629889,春天,1
642016,86,122.73,20232629889,浓郁,1
642016,86,122.73,20232629889,色彩,1
642016,86,122.73,20232629889,象征,1
642016,86,122.73,20232629889,香气,1
642169,30,9.79,20232407289,劲,1
642169,30,9.79,20232407289,厚实,1
642169,30,9.79,20232407289,口感,1
642169,30,9.79,20232407289,嚼,1
642169,30,9.79,20232407289,有味,1
642169,30,9.79,20232407289,越,1
642169,30,9.79,20232407289,越嚼,1
642169,30,9.79,20232407289,适中,1
642169,30,9.79,20232407289,韧劲,1
642169,30,9.79,20232407289,鲜辣,1
642348,110,17.19,20232755254,大容量,1
642348,110,17.19,20232755254,性价比,1
642348,110,17.19,20232755254,日常,1
642348,110,17.19,20232755254,洗发,1
642348,110,17.19,20232755254,清洁,1
642348,110,17.19,20232755254,温和,1
642348,110,17.19,20232755254,设计,1
642348,110,17.19,20232755254,适合,1
642348,110,17.19,20232755254,需求,1
642348,110,17.19,20232755254,高,1
642361,91,12.82,20232284120,口感,1
642361,91,12.82,20232284120,地理环境,1
642361,91,12.82,20232284120,富含,1
642361,91,12.82,20232284120,果肉,1
642361,91,12.82,20232284120,独特,1
642361,91,12.82,20232284120,矿物质,1
642361,91,12.82,20232284120,细腻,1
642361,91,12.82,20232284120,维生素,1
642361,91,12.82,20232284120,风味,1
642361,91,12.82,20232284120,香甜,1
642376,168,34.84,20232310050,亲肤,1
642376,168,34.84,20232310050,刺激,1
642376,168,34.84,20232310050,原生,1
642376,168,34.84,20232310050,婴儿,1
642376,168,34.84,20232310050,宛如,1
642376,168,34.84,20232310050,无,1
642376,168,34.84,20232310050,无香,1
642376,168,34.84,20232310050,木浆,1
642376,168,34.84,20232310050,柔软,1
642376,168,34.84,20232310050,细腻,1
642376,168,34.84,20232310050,肌肤,1
642376,168,34.84,20232310050,般,1
642388,16,37.57,20232098726,清新,1
642388,16,37.57,20232098726,相得益彰,1
642388,16,37.57,20232098726,芥末,1
642388,16,37.57,20232098726,薯片,1
642388,16,37.57,20232098726,香脆,1
642463,10,28.95,20232562435,令人,1
642463,10,28.95,20232562435,大增,1
642463,10,28.95,20232562435,完美,1
642463,10,28.95,20232562435,浓郁,1
642463,10,28.95,20232562435,牛肉,1
642463,10,28.95,20232562435,蒜,1
642463,10,28.95,20232562435,食欲,1
642463,10,28.95,20232562435,香,1
642463,10,28.95,20232562435,香气扑鼻,1
642463,10,28.95,20232562435,鲜美,1
642491,125,66.58,20232284120,口感,1
642491,125,66.58,20232284120,地理环境,1
642491,125,66.58,20232284120,富含,1
642491,125,66.58,20232284120,果肉,1
642491,125,66.58,20232284120,独特,1
642491,125,66.58,20232284120,矿物质,1
642491,125,66.58,20232284120,细腻,1
642491,125,66.58,20232284120,维生素,1
642491,125,66.58,20232284120,风味,1
642491,125,66.58,20232284120,香甜,1
642504,61,12.11,20232760819,乳糖,1
642504,61,12.11,20232760819,人体,1
642504,61,12.11,20232760819,营养,1
642504,61,12.11,20232760819,钙,1
642504,61,12.11,20232760819,零,1
642504,61,12.11,20232760819,需求,1
642504,61,12.11,20232760819,高钙,1
642521,50,24.83,20232903794,亲民,1
642521,50,24.83,20232903794,价格,1
642521,50,24.83,20232903794,口感,1
642521,50,24.83,20232903794,味道,1
642521,50,24.83,20232903794,日常,1
642521,50,24.83,20232903794,橙子,1
642521,50,24.83,20232903794,清新,1
642521,50,24.83,20232903794,清爽,1
642521,50,24.83,20232903794,甜美,1
642521,50,24.83,20232903794,适合,1
642521,50,24.83,20232903794,饮用,1
642576,58,14.15,20232434283,健康,2
642576,58,14.15,20232434283,有助于,1
642576,58,14.15,20232434283,益生菌,1
642576,58,14.15,20232434283,美味,1
642576,58,14.15,20232434283,肠道,1
642576,58,14.15,20232434283,融入,1
642651,62,31.28,20232858188,优雅,1
642651,62,31.28,20232858188,到来,1
642651,62,31.28,20232858188,姿态,1
642651,62,31.28,20232858188,春天,1
642651,62,31.28,20232858188,祝福,1
642651,62,31.28,20232858188,美好,1
642651,62,31.28,20232858188,色彩,1
642651,62,31.28,20232858188,象征,1
642657,106,19.96,20232382283,乐趣,1
642657,106,19.96,20232382283,加厚,1
642657,106,19.96,20232382283,印花,1
642657,106,19.96,20232382283,压花,1
642657,106,19.96,20232382283,增加,1
642657,106,19.96,20232382283,工艺,1
642657,106,19.96,20232382283,气垫,1
642657,106,19.96,20232382283,独特,1
642657,106,19.96,20232382283,细腻,1
642657,106,19.96,20232382283,舒适,1
642657,106,19.96,20232382283,设计,2
642821,163,16.17,20232605765,产区,1
642821,163,16.17,20232605765,优质,1
642821,163,16.17,20232605765,低温,1
642821,163,16.17,20232605765,低糖,1
642821,163,16.17,20232605765,保留,1
642821,163,16.17,20232605765,冷榨,1
642821,163,16.17,20232605765,原料,1
642821,163,16.17,20232605765,天然,1
642821,163,16.17,20232605765,技术,1
642821,163,16.17,20232605765,提取,1
642821,163,16.17,20232605765,无,1
642821,163,16.17,20232605765,椰子,1
642821,163,16.17,20232605765,添加,1
642821,163,16.17,20232605765,精选,1
642821,163,16.17,20232605765,营养成分,1
642821,163,16.17,20232605765,风味,1
642888,121,5.91,20232924325,健康,1
642888,121,5.91,20232924325,口感,1
642888,121,5.91,20232924325,美味,1
642888,121,5.91,20232924325,蚕豆,1
642888,121,5.91,20232924325,香味,1
642888,121,5.91,20232924325,香脆,1
642919,122,9.01,20232823738,保留,1
642919,122,9.01,20232823738,健康,1
642919,122,9.01,20232823738,口感,1
642919,122,9.01,20232823738,美味,1
642919,122,9.01,20232823738,菠萝,1
642919,122,9.01,20232823738,酸甜,1
642919,122,9.01,20232823738,香味,1
643029,68,64.83,20232379344,力,1
643029,68,64.83,20232379344,宜人,1
643029,68,64.83,20232379344,日系,1
643029,68,64.83,20232379344,淡雅,1
643029,68,64.83,20232379344,清洁,1
643029,68,64.83,20232379344,温和,1
643029,68,64.83,20232379344,精神,1
643029,68,64.83,20232379344,舒缓,1
643029,68,64.83,20232379344,适中,1
643029,68,64.83,20232379344,配方,1
643029,68,64.83,20232379344,风格,1
643029,68,64.83,20232379344,香氛,1
643320,100,20.0,20232382283,乐趣,1
643320,100,20.0,20232382283,加厚,1
643320,100,20.0,20232382283,印花,1
643320,100,20.0,20232382283,压花,1
643320,100,20.0,20232382283,增加,1
643320,100,20.0,20232382283,工艺,1
643320,100,20.0,20232382283,气垫,1
643320,100,20.0,20232382283,独特,1
643320,100,20.0,20232382283,细腻,1
643320,100,20.0,20232382283,舒适,1
643320,100,20.0,20232382283,设计,2
643361,115,17.99,20232512038,保留,1
643361,115,17.99,20232512038,口感,2
643361,115,17.99,20232512038,巴氏,1
643361,115,17.99,20232512038,成分,1
643361,115,17.99,20232512038,技术,1
643361,115,17.99,20232512038,杀菌,1
643361,115,17.99,20232512038,活性,1
643361,115,17.99,20232512038,独特,1
643361,115,17.99,20232512038,酸奶,1
643361,115,17.99,20232512038,醇厚,2
643361,115,17.99,20232512038,采用,1
643361,115,17.99,20232512038,风味,1
643442,33,3.33,20232854201,口感,1
643442,33,3.33,20232854201,可口,1
643442,33,3.33,20232854201,山药,1
643442,33,3.33,20232854201,相结合,1
643442,33,3.33,20232854201,细腻,1
643442,33,3.33,20232854201,薄脆,1
643442,33,3.33,20232854201,薯片,1
643442,135,25.28,20232085419,多汁,1
643442,135,25.28,20232085419,多种,1
643442,135,25.28,20232085419,富含,1
643442,135,25.28,20232085419,果皮,1
643442,135,25.28,20232085419,果肉,1
643442,135,25.28,20232085419,矿物质,1
643442,135,25.28,20232085419,维生素,1
643442,135,25.28,20232085419,脆甜,1
643442,135,25.28,20232085419,薄,1
643456,44,19.61,20232075906,专,1
643456,44,19.61,20232075906,早餐,1
643456,44,19.61,20232075906,更,1
643456,44,19.61,20232075906,真实,1
643456,44,19.61,20232075906,研制,1
643456,44,19.61,20232075906,营养,1
643456,44,19.61,20232075906,融入,1
643456,44,19.61,20232075906,谷物,1
643457,50,28.82,20232160762,健康,1
643457,50,28.82,20232160762,口感,1
643457,50,28.82,20232160762,大自然,1
643457,50,28.82,20232160762,富含,1
643457,50,28.82,20232160762,山泉水,1
643457,50,28.82,20232160762,微量元素,1
643457,50,28.82,20232160762,清甜,1
643457,50,28.82,20232160762,源自,1
643457,50,28.82,20232160762,矿物质,1
643457,50,28.82,20232160762,解渴,1
643465,8,7.79,20232590825,保留,1
643465,8,7.79,20232590825,冷压,1
643465,8,7.79,20232590825,冷藏,1
643465,8,7.79,20232590825,原始,1
643465,8,7.79,20232590825,口感,1
643465,8,7.79,20232590825,技术,1
643465,8,7.79,20232590825,新鲜,1
643465,8,7.79,20232590825,果汁,1
643465,8,7.79,20232590825,水果,1
643465,8,7.79,20232590825,营养价值,1
643465,8,7.79,20232590825,采用,1
643465,8,7.79,20232590825,风味,1
643488,45,63.98,20232618198,口感,1
643488,45,63.98,20232618198,后,1
643488,45,63.98,20232618198,地下水,1
643488,45,63.98,20232618198,添加,1
643488,45,63.98,20232618198,清新,1
643488,45,63.98,20232618198,源自,1
643488,45,63.98,20232618198,矿物质,1
643488,45,63.98,20232618198,自来水,1
643488,45,63.98,20232618198,过滤,1
643650,133,4.55,20232527001,优雅,1
643650,133,4.55,20232527001,包装,1
643650,133,4.55,20232527001,契合,1
643650,133,4.55,20232527001,奢华,1
643650,133,4.55,20232527001,完美,1
643650,133,4.55,20232527001,形象,1
643650,133,4.55,20232527001,气息,1
643650,133,4.55,20232527001,精美,1
643650,133,4.55,20232527001,考究,1
643650,133,4.55,20232527001,香氛,1
643650,133,4.55,20232527001,高级,1
643650,133,4.55,20232527001,高贵,1
643665,97,12.87,20232971059,低脂,1
643665,97,12.87,20232971059,健康,1
643665,97,12.87,20232971059,口感,1
643665,97,12.87,20232971059,美味,1
643665,97,12.87,20232971059,高蛋白,1
643665,97,12.87,20232971059,鲜嫩,1
643674,21,39.59,20232378893,保湿,1
643674,21,39.59,20232378893,天然,1
643674,21,39.59,20232378893,提取物,1
643674,21,39.59,20232378893,木瓜,2
643674,21,39.59,20232378893,止痒,1
643674,21,39.59,20232378893,清香,1
643674,21,39.59,20232378893,滋润,1
643674,21,39.59,20232378893,等国,1
643674,21,39.59,20232378893,精制,1
643674,21,39.59,20232378893,而成,1
643674,21,39.59,20232378893,菲律宾,1
643674,21,39.59,20232378893,香型,1
643692,43,5.37,20232214316,低温,1
643692,43,5.37,20232214316,学生,1
643692,43,5.37,20232214316,巴氏,1
643692,43,5.37,20232214316,早餐,1
643692,43,5.37,20232214316,高品质,1
643692,43,5.37,20232214316,鲜奶,1
643692,43,5.37,20232214316,鲜牛奶,1
643884,18,42.21,20232015992,劲,1
643884,18,42.21,20232015992,口感,1
643884,18,42.21,20232015992,嚼,1
643884,18,42.21,20232015992,实有,1
643884,18,42.21,20232015992,紧,1
643884,18,42.21,20232015992,经典,1
643884,18,42.21,20232015992,肉质,1
643884,18,42.21,20232015992,零食,1
643884,18,42.21,20232015992,鲜美,1
643892,163,24.56,20232706195,优质,1
643892,163,24.56,20232706195,口感,1
643892,163,24.56,20232706195,奶源,1
643892,163,24.56,20232706195,牧场,1
643892,163,24.56,20232706195,精选,1
643892,163,24.56,20232706195,纯正,1
643892,163,24.56,20232706195,营养,1
643998,45,65.77,20232077961,清凉,1
643998,45,65.77,20232077961,痘痘,1
643998,45,65.77,20232077961,肌,1
643998,45,65.77,20232077961,肌肤,1
643998,45,65.77,20232077961,舒适,1
643998,45,65.77,20232077961,适合,1
643998,45,65.77,20232077961,镇定,1
644056,14,39.42,20232972282,亲民,1
